flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken801,false,false,8,6,,,Greece,,,,,landed,2.9.2022 13:20:00,2.9.2022 11:40:00,,2.9.2022 12:05:00,https://airlabs.co/,02-09-2022  16:47:547698,false,false,8,6,Aeromexico,Israel,United Kingdom,,,,,scheduled,3.9.2022 4:45:00,2.9.2022 23:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
26,false,false,8,6,,,,,,,slightly late,landed,2.9.2022 14:25:00,2.9.2022 4:00:00,2.9.2022 14:42:00,2.9.2022 4:09:00,https://airlabs.co/,02-09-2022  16:51:46
889,false,false,8,6,,,,,,,,cancelled,2.9.2022 14:40:00,2.9.2022 10:25:00,,,https://airlabs.co/,02-09-2022  16:51:46
962,false,false,8,6,,,,,,,ok,landed,2.9.2022 14:40:00,2.9.2022 10:20:00,2.9.2022 14:41:00,2.9.2022 10:31:00,https://airlabs.co/,02-09-2022  16:51:46
542,false,false,8,6,,,,,,,slightly late,landed,2.9.2022 14:45:00,2.9.2022 12:45:00,2.9.2022 15:02:00,2.9.2022 13:07:00,https://airlabs.co/,02-09-2022  16:51:46
857,false,false,8,6,,,,,,,slightly late,landed,2.9.2022 14:45:00,2.9.2022 11:20:00,2.9.2022 15:09:00,2.9.2022 11:36:00,https://airlabs.co/,02-09-2022  16:51:46
5155,false,false,8,6,,,,,,,ok,landed,2.9.2022 14:50:00,2.9.2022 11:10:00,2.9.2022 14:55:00,2.9.2022 11:07:00,https://airlabs.co/,02-09-2022  16:51:46
564,false,false,8,6,,,,,,,ok,landed,2.9.2022 14:50:00,2.9.2022 11:10:00,2.9.2022 14:55:00,2.9.2022 11:07:00,https://airlabs.co/,02-09-2022  16:51:46
8907,false,false,8,6,,,,,,,,landed,2.9.2022 14:55:00,2.9.2022 11:00:00,2.9.2022 14:45:00,2.9.2022 11:01:00,https://airlabs.co/,02-09-2022  16:51:46
322,false,false,8,6,,,,,,,,landed,2.9.2022 14:55:00,2.9.2022 11:00:00,2.9.2022 14:45:00,2.9.2022 11:01:00,https://airlabs.co/,02-09-2022  16:51:46
931,false,false,8,6,,,,,,,,landed,2.9.2022 15:00:00,2.9.2022 11:50:00,,2.9.2022 11:51:00,https://airlabs.co/,02-09-2022  16:51:46
8381,false,false,8,6,,,,,,,slightly late,landed,2.9.2022 15:05:00,2.9.2022 11:25:00,2.9.2022 15:21:00,2.9.2022 11:41:00,https://airlabs.co/,02-09-2022  16:51:46
354,false,false,8,6,,,,,,,slightly late,landed,2.9.2022 15:05:00,2.9.2022 11:25:00,2.9.2022 15:21:00,2.9.2022 11:41:00,https://airlabs.co/,02-09-2022  16:51:46
8375,false,false,8,6,,,,,,,,active,2.9.2022 16:50:00,2.9.2022 12:30:00,,2.9.2022 13:11:00,https://airlabs.co/,02-09-2022  16:51:46
320,false,false,8,6,,,,,,,,active,2.9.2022 16:50:00,2.9.2022 12:30:00,,2.9.2022 13:11:00,https://airlabs.co/,02-09-2022  16:51:46
8392,false,false,8,6,,,,,,,,active,2.9.2022 16:55:00,2.9.2022 12:15:00,,2.9.2022 12:18:00,https://airlabs.co/,02-09-2022  16:51:46
7859,false,false,8,6,,,,,,,,active,2.9.2022 16:55:00,2.9.2022 12:15:00,,2.9.2022 12:18:00,https://airlabs.co/,02-09-2022  16:51:46
2395,false,false,8,6,,,,,,,,active,2.9.2022 16:55:00,2.9.2022 12:15:00,,2.9.2022 12:18:00,https://airlabs.co/,02-09-2022  16:51:46
396,false,false,8,6,,,,,,,,active,2.9.2022 16:55:00,2.9.2022 12:15:00,,2.9.2022 12:18:00,https://airlabs.co/,02-09-2022  16:51:46
8379,false,false,8,6,,,,,,,,active,2.9.2022 16:55:00,2.9.2022 12:25:00,,2.9.2022 12:45:00,https://airlabs.co/,02-09-2022  16:51:46
8386,false,false,8,6,,,,,,,,active,2.9.2022 16:55:00,2.9.2022 13:10:00,,2.9.2022 13:26:00,https://airlabs.co/,02-09-2022  16:51:46
338,false,false,8,6,,,,,,,,active,2.9.2022 16:55:00,2.9.2022 12:25:00,,2.9.2022 12:45:00,https://airlabs.co/,02-09-2022  16:51:46
382,false,false,8,6,,,,,,,,active,2.9.2022 16:55:00,2.9.2022 13:10:00,,2.9.2022 13:26:00,https://airlabs.co/,02-09-2022  16:51:46
3737,false,false,8,6,,,,,,,ok,active,2.9.2022 16:55:00,2.9.2022 12:15:00,2.9.2022 17:09:00,2.9.2022 12:49:00,https://airlabs.co/,02-09-2022  16:51:46
