flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken461,false,false,8,7,,Israel,Netherlands,,,,,scheduled,4.9.2022 2:35:00,3.9.2022 22:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
4547,false,false,8,1,,,,,,,,scheduled,4.9.2022 7:30:00,4.9.2022 5:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
7899,false,false,8,1,,,,,,,,scheduled,4.9.2022 10:20:00,4.9.2022 7:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
954,false,false,8,1,,,,,,,,scheduled,4.9.2022 20:00:00,4.9.2022 5:55:00,,,https://airlabs.co/,03-09-2022  22:05:29
3263,false,false,8,7,,,,,,,slightly late,landed,3.9.2022 20:20:00,3.9.2022 17:40:00,3.9.2022 20:52:00,3.9.2022 18:10:00,https://airlabs.co/,03-09-2022  22:05:29
8263,false,false,8,7,,,,,,,,scheduled,4.9.2022 2:30:00,3.9.2022 22:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
8778,false,false,8,7,,,,,,,,active,3.9.2022 22:45:00,3.9.2022 17:55:00,3.9.2022 22:29:00,3.9.2022 17:58:00,https://airlabs.co/,03-09-2022  22:05:29
5023,false,false,8,7,,,,,,,,scheduled,4.9.2022 7:55:00,3.9.2022 23:30:00,,,https://airlabs.co/,03-09-2022  22:05:29
26,false,false,8,1,,,,,,,,scheduled,4.9.2022 17:15:00,4.9.2022 6:50:00,,,https://airlabs.co/,03-09-2022  22:05:29
7173,false,false,8,1,,,,,,,,scheduled,4.9.2022 15:25:00,4.9.2022 11:20:00,,,https://airlabs.co/,03-09-2022  22:05:29
694,false,false,8,7,,,,,,,,landed,3.9.2022 19:05:00,3.9.2022 15:00:00,3.9.2022 19:02:00,3.9.2022 15:05:00,https://airlabs.co/,03-09-2022  22:05:29
1807,false,false,8,7,,,,,,,slightly late,active,3.9.2022 23:45:00,3.9.2022 20:10:00,,3.9.2022 20:39:00,https://airlabs.co/,03-09-2022  22:05:29
